UBIGEO_HECHO,DPTO_HECHO_NEW,PROV_HECHO,DIST_HECHO,COMISARIA,COD_CPNP_LOCAL,LAT,LONG,DEPTO_COMISARIA,PROV_COMISARIA,DIST_COMISARIA,ES_PRINCIPAL,SECTORES
120602,JUNIN,SATIPO,COVIRIALI,CPNP SATIPO,7590,-11.2559095,-74.63845519,JUNIN,SATIPO,COVIRIALI,True,6
120604,JUNIN,SATIPO,MAZAMARI,CPNP MAZAMARI,7594,-11.32821165,-74.52869457,JUNIN,SATIPO,MAZAMARI,True,3
120605,JUNIN,SATIPO,PAMPA HERMOSA,CPNP SATIPO,7590,-11.2559095,-74.63845519,JUNIN,SATIPO,PAMPA HERMOSA,True,6
120606,JUNIN,SATIPO,PANGOA,CPNP SAN MARTIN DE PANGOA,7586,-11.42882696,-74.488468,JUNIN,SATIPO,PANGOA,True,4
120607,JUNIN,SATIPO,RIO NEGRO,CPNP SATIPO,7590,-11.2559095,-74.63845519,JUNIN,SATIPO,RIO NEGRO,True,6
120601,JUNIN,SATIPO,SATIPO,CPNP SATIPO,7590,-11.2559095,-74.63845519,JUNIN,SATIPO,SATIPO,True,6
120702,JUNIN,TARMA,ACOBAMBA,CPNP ACOBAMBA,3142,-11.35315639,-75.65873384,JUNIN,TARMA,ACOBAMBA,True,4
120703,JUNIN,TARMA,HUARICOLCA,CPNP TARMA,7830,-11.41895617,-75.6868751,JUNIN,TARMA,HUARICOLCA,True,4
120704,JUNIN,TARMA,HUASAHUASI,CPNP HUASAHUASI,3140,-11.2656246,-75.64917801,JUNIN,TARMA,HUASAHUASI,True,4
120707,JUNIN,TARMA,PALCAMAYO,CPNP HUASAHUASI,3140,-11.2656246,-75.64917801,JUNIN,TARMA,PALCAMAYO,True,4
120709,JUNIN,TARMA,TAPO,CPNP PALCA,3135,-11.34447371,-75.56509177,JUNIN,TARMA,TAPO,True,2
120701,JUNIN,TARMA,TARMA,CPNP TARMA,7830,-11.41895617,-75.6868751,JUNIN,TARMA,TARMA,True,4
120802,JUNIN,YAULI,CHACAPALPA,CPNP PACHACAYO,3044,-11.7842781,-75.71752056,JUNIN,YAULI,CHACAPALPA,True,3
120801,JUNIN,YAULI,LA OROYA,CPNP YAULI-LA OROYA,7820,-11.52247353,-75.90908703,JUNIN,YAULI,LA OROYA,True,6
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,CPNP YAULI-LA OROYA,7820,-11.52247353,-75.90908703,JUNIN,YAULI,SANTA ROSA DE SACCO,True,6
120810,JUNIN,YAULI,YAULI,CPNP MOROCOCHA,3028,-11.58751134,-76.06255349,JUNIN,YAULI,YAULI,True,4
130201,LA LIBERTAD,ASCOPE,ASCOPE,CPNP ASCOPE,1201,-7.71354433,-79.10697767,LA LIBERTAD,ASCOPE,ASCOPE,True,3
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,CPNP CASA GRANDE,1206,-7.74503147,-79.1884337,LA LIBERTAD,ASCOPE,CASA GRANDE,True,4
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,CPNP ROMA,1233,-7.76497355,-79.14651689,LA LIBERTAD,ASCOPE,CASA GRANDE,False,3
130202,LA LIBERTAD,ASCOPE,CHICAMA,CPNP CHICAMA,1212,-7.84511373,-79.14686323,LA LIBERTAD,ASCOPE,CHICAMA,True,3
130202,LA LIBERTAD,ASCOPE,CHICAMA,CPNP CHICLIN,1218,-7.8372608,-79.16212274,LA LIBERTAD,ASCOPE,CHICAMA,False,4
130202,LA LIBERTAD,ASCOPE,CHICAMA,CPNP SAUSAL,1230,-7.73590096,-79.00729299,LA LIBERTAD,ASCOPE,CHICAMA,False,2
130203,LA LIBERTAD,ASCOPE,CHOCOPE,CPNP CHOCOPE,1203,-7.791152,-79.22330339,LA LIBERTAD,ASCOPE,CHOCOPE,True,4
130205,LA LIBERTAD,ASCOPE,PAIJAN,CPNP PAIJAN,1209,-7.73572616,-79.30479798,LA LIBERTAD,ASCOPE,PAIJAN,True,3
130206,LA LIBERTAD,ASCOPE,RAZURI,CPNP RAZURI,1227,-7.70096697,-79.43761769,LA LIBERTAD,ASCOPE,RAZURI,True,4
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,CPNP SANTIAGO DE CAO,1215,-7.96016994,-79.23903258,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,True,3
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,CPNP CARTAVIO,1221,-7.88662234,-79.22040829,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,False,2
130401,LA LIBERTAD,CHEPEN,CHEPEN,CPNP CHEPEN,1236,-7.23189556,-79.42438745,LA LIBERTAD,CHEPEN,CHEPEN,True,6
130401,LA LIBERTAD,CHEPEN,CHEPEN,CPNP TALAMBO,1248,-7.24177556,-79.39861511,LA LIBERTAD,CHEPEN,CHEPEN,False,3
130402,LA LIBERTAD,CHEPEN,PACANGA,CPNP PACANGA,1239,-7.17092864,-79.48575176,LA LIBERTAD,CHEPEN,PACANGA,True,3
130402,LA LIBERTAD,CHEPEN,PACANGA,CPNP PACANGUILLA,1242,-7.15907317,-79.44387505,LA LIBERTAD,CHEPEN,PACANGA,False,3
130403,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,CPNP PUEBLO NUEVO,1245,-7.18827516,-79.51493434,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,True,3
131101,LA LIBERTAD,GRAN CHIMU,CASCAS,CPNP CASCAS-GRAN CHIMU,1251,-7.48066344,-78.8182063,LA LIBERTAD,GRAN CHIMU,CASCAS,True,2
131101,LA LIBERTAD,GRAN CHIMU,CASCAS,CPNP PUNTA MORENO,1260,-7.594582,-78.889628,LA LIBERTAD,GRAN CHIMU,CASCAS,False,2
130501,LA LIBERTAD,JULCAN,JULCAN,CPNP JULCAN,1158,-8.04276771,-78.48697972,LA LIBERTAD,JULCAN,JULCAN,True,3
130601,LA LIBERTAD,OTUZCO,OTUZCO,CPNP OTUZCO,1138,-7.90523735,-78.56511557,LA LIBERTAD,OTUZCO,OTUZCO,True,4
130601,LA LIBERTAD,OTUZCO,OTUZCO,CPNP SAMNE,1142,-7.99523203,-78.68319098,LA LIBERTAD,OTUZCO,OTUZCO,False,2
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,CPNP GUADALUPE,1189,-7.247909,-79.47643877,LA LIBERTAD,PACASMAYO,GUADALUPE,True,4
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,CPNP CIUDAD DE DIOS,1192,-7.30376549,-79.48014159,LA LIBERTAD,PACASMAYO,GUADALUPE,False,3
130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,CPNP JEQUETEPEQUE,1198,-7.33745788,-79.5639038,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,True,2
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,CPNP PACASMAYO,1183,-7.39930027,-79.57121491,LA LIBERTAD,PACASMAYO,PACASMAYO,True,3
130705,LA LIBERTAD,PACASMAYO,SAN JOSE,CPNP SAN JOSE,1195,-7.34975886,-79.45638237,LA LIBERTAD,PACASMAYO,SAN JOSE,True,3
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,CPNP SAN PEDRO DE LLOC,1186,-7.42460358,-79.5029164,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,True,3
130808,LA LIBERTAD,PATAZ,PARCOY,CPNP RETAMAS,1284,-8.02077735,-77.475623,LA LIBERTAD,PATAZ,PARCOY,True,3
130808,LA LIBERTAD,PATAZ,PARCOY,CPNP LLACUABAMBA,1285,-8.03779963,-77.45023796,LA LIBERTAD,PATAZ,PARCOY,False,2
130809,LA LIBERTAD,PATAZ,PATAZ,CPNP CHAGUAL,1287,-7.833162,-77.634778,LA LIBERTAD,PATAZ,PATAZ,True,3
130809,LA LIBERTAD,PATAZ,PATAZ,CPNP VIJUS,1288,-7.72787177,-77.66352929,LA LIBERTAD,PATAZ,PATAZ,False,3
130801,LA LIBERTAD,PATAZ,TAYABAMBA,CPNP TAYABAMBA PATAZ,1281,-8.296243,-77.305127,LA LIBERTAD,PATAZ,TAYABAMBA,True,7
130904,LA LIBERTAD,SANCHEZ CARRION,CURGOS,CPNP CURGOS,1272,-7.86177434,-77.94502023,LA LIBERTAD,SANCHEZ CARRION,CURGOS,True,3
130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,CPNP HUAMACHUCO,1266,-7.8169462,-78.0423777,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,True,4
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,CPNP ANGASMARCA,1293,-8.13358405,-78.05637313,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,True,4
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,CPNP NICOLAS ALCAZAR,1122,-8.08611172,-79.00450284,LA LIBERTAD,TRUJILLO,EL PORVENIR,True,4
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,CPNP ALTO TRUJILLO,1124,-8.06829029,-79.02185128,LA LIBERTAD,TRUJILLO,EL PORVENIR,False,8
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,CPNP SANCHEZ CARRION,1125,-8.07875825,-78.99960987,LA LIBERTAD,TRUJILLO,EL PORVENIR,False,6
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,CPNP FLORENCIA DE MORA,1123,-8.08535882,-79.02402388,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,True,3
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,CPNP HUANCHACO,1102,-8.0794644,-79.12159583,LA LIBERTAD,TRUJILLO,HUANCHACO,True,6
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,CPNP EL MILAGRO,1115,-8.02336254,-79.06644,LA LIBERTAD,TRUJILLO,HUANCHACO,False,6
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,CPNP JERUSALEN WICHANZAO,1113,-8.05644788,-79.05343398,LA LIBERTAD,TRUJILLO,LA ESPERANZA,True,7
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,CPNP BELLAVISTA,1114,-8.08396602,-79.04009837,LA LIBERTAD,TRUJILLO,LA ESPERANZA,False,5
130106,LA LIBERTAD,TRUJILLO,LAREDO,CPNP LAREDO,1128,-8.0918812,-78.9603321,LA LIBERTAD,TRUJILLO,LAREDO,True,4
130107,LA LIBERTAD,TRUJILLO,MOCHE,CPNP MOCHE,1098,-8.17066029,-79.01098586,LA LIBERTAD,TRUJILLO,MOCHE,True,4
130108,LA LIBERTAD,TRUJILLO,POROTO,CPNP POROTO,1132,-8.01101973,-78.76910689,LA LIBERTAD,TRUJILLO,POROTO,True,3
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,CPNP MIRAMAR,1105,-8.18080955,-78.994208,LA LIBERTAD,TRUJILLO,SALAVERRY,False,3
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,CPNP SALAVERRY,1108,-8.219613,-78.978818,LA LIBERTAD,TRUJILLO,SALAVERRY,True,3
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,CPNP LA NORIA,1082,-8.10351908,-79.01033735,LA LIBERTAD,TRUJILLO,TRUJILLO,False,4
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,CPNP AYACUCHO,1085,-8.114033,-79.026365,LA LIBERTAD,TRUJILLO,TRUJILLO,False,4
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,CPNP EL ALAMBRE,1088,-8.10720782,-79.03946916,LA LIBERTAD,TRUJILLO,TRUJILLO,True,6
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,CPNP BUENOS AIRES,1092,-8.14081705,-79.05253932,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,True,6
131202,LA LIBERTAD,VIRU,CHAO,CPNP CHAO,1170,-8.53748051,-78.67918484,LA LIBERTAD,VIRU,CHAO,True,3
131203,LA LIBERTAD,VIRU,GUADALUPITO,CPNP GUADALUPITO,1174,-8.95126213,-78.62422098,LA LIBERTAD,VIRU,GUADALUPITO,True,3
131201,LA LIBERTAD,VIRU,VIRU,CPNP VIRU,1168,-8.41513317,-78.75496717,LA LIBERTAD,VIRU,VIRU,True,5
131201,LA LIBERTAD,VIRU,VIRU,CPNP VICTOR RAUL HAYA DE LA TORRE,1172,-8.40465276,-78.82218269,LA LIBERTAD,VIRU,VIRU,False,3
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,CPNP CAYALTI,860,-6.89144842,-79.56137574,LAMBAYEQUE,CHICLAYO,CAYALTI,True,3
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CPNP CESAR LLATAS CASTRO,802,-6.771077,-79.835565,LAMBAYEQUE,CHICLAYO,CHICLAYO,False,4
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CPNP DEL NORTE,808,-6.76944737,-79.85570227,LAMBAYEQUE,CHICLAYO,CHICLAYO,True,2
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CPNP CAMPODONICO,810,-6.76830595,-79.83000309,LAMBAYEQUE,CHICLAYO,CHICLAYO,False,5
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,CPNP EL PORVENIR,814,-6.76607733,-79.84471269,LAMBAYEQUE,CHICLAYO,CHICLAYO,False,3
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,CPNP PAMPA GRANDE,910,-6.74604247,-79.47916165,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,False,2
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,CPNP CHONGOYAPE,922,-6.63659594,-79.39419429,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,True,4
140103,LAMBAYEQUE,CHICLAYO,ETEN,CPNP CIUDAD ETEN,854,-6.90722048,-79.86165937,LAMBAYEQUE,CHICLAYO,ETEN,True,3
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,CPNP PUERTO ETEN,857,-6.92718249,-79.86359473,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,True,3
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,CPNP JOSE LEONARDO ORTIZ,804,-6.75261187,-79.84265129,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,False,3
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,CPNP ATUSPARIA,812,-6.75910468,-79.82570635,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,False,4
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,CPNP LA VICTORIA,806,-6.798673,-79.835768,LAMBAYEQUE,CHICLAYO,LA VICTORIA,True,4
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,CPNP MOCUPE,863,-6.99077362,-79.62200408,LAMBAYEQUE,CHICLAYO,LAGUNAS,True,5
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,CPNP MONSEFU,820,-6.87796991,-79.87231319,LAMBAYEQUE,CHICLAYO,MONSEFU,True,4
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,CPNP OYOTUN,869,-6.84643454,-79.30194352,LAMBAYEQUE,CHICLAYO,OYOTUN,True,3
140117,LAMBAYEQUE,CHICLAYO,PATAPO,CPNP POSOPE ALTO,898,-6.73519227,-79.63468427,LAMBAYEQUE,CHICLAYO,PATAPO,True,3
140117,LAMBAYEQUE,CHICLAYO,PATAPO,CPNP PATAPO,913,-6.73773795,-79.64038217,LAMBAYEQUE,CHICLAYO,PATAPO,False,3
140111,LAMBAYEQUE,CHICLAYO,PICSI,CPNP PICSI,988,-6.71468998,-79.77079465,LAMBAYEQUE,CHICLAYO,PICSI,True,3
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,CPNP PIMENTEL,822,-6.83486523,-79.93584375,LAMBAYEQUE,CHICLAYO,PIMENTEL,True,2
140118,LAMBAYEQUE,CHICLAYO,POMALCA,CPNP POMALCA,904,-6.76930383,-79.77265477,LAMBAYEQUE,CHICLAYO,POMALCA,True,3
140119,LAMBAYEQUE,CHICLAYO,PUCALA,CPNP PUCALA,907,-6.7801603,-79.6108792,LAMBAYEQUE,CHICLAYO,PUCALA,True,3
140113,LAMBAYEQUE,CHICLAYO,REQUE,CPNP REQUE,848,-6.86326013,-79.81844693,LAMBAYEQUE,CHICLAYO,REQUE,True,2
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,CPNP SANTA ROSA,851,-6.87972981,-79.92338899,LAMBAYEQUE,CHICLAYO,SANTA ROSA,True,4
140115,LAMBAYEQUE,CHICLAYO,SAÑA,CPNP ZAÑA,866,-6.92376,-79.583015,LAMBAYEQUE,CHICLAYO,SAÑA,True,3
140115,LAMBAYEQUE,CHICLAYO,SAÑA,CPNP SALTUR,916,-6.8117834,-79.64041278,LAMBAYEQUE,CHICLAYO,SAÑA,False,3
140120,LAMBAYEQUE,CHICLAYO,TUMAN,CPNP TUMAN,895,-6.749977,-79.70303654,LAMBAYEQUE,CHICLAYO,TUMAN,True,3
140120,LAMBAYEQUE,CHICLAYO,TUMAN,CPNP CALUPE,919,-6.77877084,-79.67878803,LAMBAYEQUE,CHICLAYO,TUMAN,False,2
140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,CPNP CAÑARIS,994,-6.04670217,-79.26579936,LAMBAYEQUE,FERREÑAFE,CAÑARIS,True,3
140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,CPNP FERREÑAFE,975,-6.63520723,-79.7911479,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,True,6
140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,CPNP INCAHUASI,992,-6.23578185,-79.3162728,LAMBAYEQUE,FERREÑAFE,INCAHUASI,True,2
140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,CPNP UYURPAMPA,993,-6.21932842,-79.36064768,LAMBAYEQUE,FERREÑAFE,INCAHUASI,False,2
140204,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,CPNP FERREÑAFE,975,-6.63520723,-79.7911479,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,True,6
140205,LAMBAYEQUE,FERREÑAFE,PITIPO,CPNP BATAN GRANDE,985,-6.4831992,-79.6541801,LAMBAYEQUE,FERREÑAFE,PITIPO,False,5
140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,CPNP FERREÑAFE,975,-6.63520723,-79.7911479,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,True,6
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,CPNP ILLIMO,955,-6.474655,-79.855252,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,True,3
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,CPNP JAYANCA,946,-6.39140043,-79.82291111,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,True,3
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,CPNP LAMBAYEQUE,934,-6.70112701,-79.90658736,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,True,5
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,CPNP SAN MARTIN DE PORRES,937,-6.70812895,-79.91431189,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,False,3
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,CPNP MOCHUMI,943,-6.5511264,-79.86651798,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,True,2
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,CPNP MORROPE,940,-6.54058378,-80.01568366,LAMBAYEQUE,LAMBAYEQUE,MORROPE,True,3
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,CPNP CRUZ DEL MEDANO,962,-6.51352711,-79.96060618,LAMBAYEQUE,LAMBAYEQUE,MORROPE,False,2
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,CPNP MOTUPE,968,-6.15386685,-79.71229043,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,True,6
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,CPNP OLMOS,965,-5.98747608,-79.74313371,LAMBAYEQUE,LAMBAYEQUE,OLMOS,True,4
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,CPNP PACORA,958,-6.42504936,-79.83760229,LAMBAYEQUE,LAMBAYEQUE,PACORA,True,3
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,CPNP SALAS,972,-6.2749732,-79.60773885,LAMBAYEQUE,LAMBAYEQUE,SALAS,True,3
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,CPNP PENACHI,973,-6.16794051,-79.47342967,LAMBAYEQUE,LAMBAYEQUE,SALAS,False,3
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,CPNP SAN JOSE,949,-6.76829495,-79.96851658,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,True,3
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,CPNP TUCUME,952,-6.5064993,-79.85918223,LAMBAYEQUE,LAMBAYEQUE,TUCUME,True,3
150102,LIMA METROPOLITANA,LIMA,ANCON,CPNP ANCON,1850,-11.77603959,-77.1692574,LIMA,LIMA,ANCON,True,3
150103,LIMA METROPOLITANA,LIMA,ATE,CPNP VITARTE,2125,-12.02603843,-76.91956512,LIMA,LIMA,ATE,True,3
150103,LIMA METROPOLITANA,LIMA,ATE,CPNP SANTA CLARA,2130,-12.01686528,-76.88429241,LIMA,LIMA,ATE,False,2
150103,LIMA METROPOLITANA,LIMA,ATE,CPNP HUAYCAN,2135,-12.01234598,-76.82721294,LIMA,LIMA,ATE,False,4
150103,LIMA METROPOLITANA,LIMA,ATE,CPNP SALAMANCA,2140,-12.07557927,-76.98894095,LIMA,LIMA,ATE,False,2
150104,LIMA METROPOLITANA,LIMA,BARRANCO,CPNP BARRANCO,2225,-12.14658635,-77.02231204,LIMA,LIMA,BARRANCO,True,2
150105,LIMA METROPOLITANA,LIMA,BREÑA,CPNP CHACRA COLORADA,1951,-12.05419228,-77.05107781,LIMA,LIMA,BREÑA,False,3
150105,LIMA METROPOLITANA,LIMA,BREÑA,CPNP BREÑA,1954,-12.06736168,-77.05304721,LIMA,LIMA,BREÑA,False,4
150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,CPNP CARABAYLLO,1830,-11.85399005,-77.03802779,LIMA,LIMA,CARABAYLLO,False,4
150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,CPNP SANTA ISABEL,1835,-11.90163842,-77.03236349,LIMA,LIMA,CARABAYLLO,True,4
150106,LIMA METROPOLITANA,LIMA,CARABAYLLO,CPNP EL PROGRESO,1840,-11.87452233,-77.01590523,LIMA,LIMA,CARABAYLLO,False,4
150107,LIMA METROPOLITANA,LIMA,CHACLACAYO,CPNP CHACLACAYO,2475,-11.97706158,-76.76559959,LIMA,LIMA,CHACLACAYO,True,3
150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,CPNP CHORRILLOS,2230,-12.17025615,-77.02320216,LIMA,LIMA,CHORRILLOS,True,2
150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,CPNP VILLA,2235,-12.18580597,-77.00795844,LIMA,LIMA,CHORRILLOS,False,2
150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,CPNP MATEO PUMACAHUA,2240,-12.19189428,-76.98013832,LIMA,LIMA,CHORRILLOS,False,2
150108,LIMA METROPOLITANA,LIMA,CHORRILLOS,CPNP SAN GENARO,2265,-12.19443849,-77.02054826,LIMA,LIMA,CHORRILLOS,False,2
150109,LIMA METROPOLITANA,LIMA,CIENEGUILLA,CPNP CIENEGUILLA,2155,-12.115782,-76.81287,LIMA,LIMA,CIENEGUILLA,True,3
150110,LIMA METROPOLITANA,LIMA,COMAS,CPNP TUPAC AMARU,1870,-11.95528863,-77.0525028,LIMA,LIMA,COMAS,True,3
150110,LIMA METROPOLITANA,LIMA,COMAS,CPNP COLLIQUE,1875,-11.9129026,-77.01633608,LIMA,LIMA,COMAS,False,3
150110,LIMA METROPOLITANA,LIMA,COMAS,CPNP LA PASCANA,1880,-11.935053,-77.045882,LIMA,LIMA,COMAS,False,4
150110,LIMA METROPOLITANA,LIMA,COMAS,CPNP SANTA LUZMILA,1885,-11.94440517,-77.06649677,LIMA,LIMA,COMAS,False,3
150110,LIMA METROPOLITANA,LIMA,COMAS,CPNP UNIVERSITARIA,1890,-11.94739082,-77.06015053,LIMA,LIMA,COMAS,False,2
150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CPNP EL AGUSTINO,2045,-12.04931883,-76.99766037,LIMA,LIMA,EL AGUSTINO,True,4
150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CPNP SANTOYO,2050,-12.05100189,-77.00874323,LIMA,LIMA,EL AGUSTINO,False,3
150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CPNP SAN CAYETANO,2055,-12.05675151,-77.00802869,LIMA,LIMA,EL AGUSTINO,False,2
150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CPNP SAN PEDRO,2060,-12.0598343,-77.00288169,LIMA,LIMA,EL AGUSTINO,False,2
150111,LIMA METROPOLITANA,LIMA,EL AGUSTINO,CPNP VILLA HERMOSA,2065,-12.04136003,-76.98862576,LIMA,LIMA,EL AGUSTINO,False,3
150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CPNP INDEPENDENCIA,1855,-11.996222,-77.054767,LIMA,LIMA,INDEPENDENCIA,True,4
150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CPNP PAYET,1860,-11.97199902,-77.04362776,LIMA,LIMA,INDEPENDENCIA,False,2
150112,LIMA METROPOLITANA,LIMA,INDEPENDENCIA,CPNP TAHUANTINSUYO,1865,-11.98045559,-77.04887443,LIMA,LIMA,INDEPENDENCIA,False,2
150113,LIMA METROPOLITANA,LIMA,JESUS MARIA,CPNP JESUS MARIA,1955,-12.07114607,-77.04753564,LIMA,LIMA,JESUS MARIA,True,3
150114,LIMA METROPOLITANA,LIMA,LA MOLINA,CPNP LA MOLINA,2145,-12.07730338,-76.91649741,LIMA,LIMA,LA MOLINA,True,2
150114,LIMA METROPOLITANA,LIMA,LA MOLINA,CPNP SANTA FELICIA,2150,-12.07226816,-76.95531367,LIMA,LIMA,LA MOLINA,False,2
150114,LIMA METROPOLITANA,LIMA,LA MOLINA,CPNP LAS PRADERAS,2152,-12.11458673,-76.93704836,LIMA,LIMA,LA MOLINA,False,2
150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,CPNP LA VICTORIA,2030,-12.063003,-77.025787,LIMA,LIMA,LA VICTORIA,True,9
150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,CPNP APOLO,2035,-12.07138158,-77.00985548,LIMA,LIMA,LA VICTORIA,False,6
150115,LIMA METROPOLITANA,LIMA,LA VICTORIA,CPNP SAN COSME,2040,-12.06447203,-77.00771981,LIMA,LIMA,LA VICTORIA,False,3
150101,LIMA METROPOLITANA,LIMA,LIMA,CPNP SAN ANDRES,1985,-12.05097458,-77.02351775,LIMA,LIMA,LIMA,False,5
150101,LIMA METROPOLITANA,LIMA,LIMA,CPNP COTABAMBAS,1990,-12.05819812,-77.03422714,LIMA,LIMA,LIMA,False,3
150101,LIMA METROPOLITANA,LIMA,LIMA,CPNP ALFONSO UGARTE,1995,-12.057295,-77.041423,LIMA,LIMA,LIMA,False,2
150101,LIMA METROPOLITANA,LIMA,LIMA,CPNP MONSERRATE,1997,-12.04128801,-77.03920235,LIMA,LIMA,LIMA,False,4
150101,LIMA METROPOLITANA,LIMA,LIMA,CPNP PETIT THOUARS,2000,-12.06880996,-77.03553837,LIMA,LIMA,LIMA,False,3
